trade_date,support,implementation,innovation,uncertainty_language,risk_regulation,policy_climate_factor,policy_climate_index
2023-05-17,1.1226572346180441e-08,1.1756127645528586e-08,3.600976035567309e-09,7.413774190873882e-10,5.6132861730902205e-09,-1.1775772157501525,44.35326478600483
2023-05-18,1.0844154078478726e-08,1.135567078029377e-08,3.4783135723422307e-09,7.161233825410486e-10,5.422077039239363e-09,-1.1775772165636906,44.353264782103736
2023-05-19,1.0474762380861133e-08,1.0968854945996101e-08,3.3598294429177195e-09,6.917295911889433e-10,5.237381190430567e-09,-1.1775772173495165,44.353264778335536
2023-05-22,1.0117953520529078e-08,1.0595215479044609e-08,3.245381317905551e-09,6.681667419217321e-10,5.058976760264539e-09,-1.1775772181085744,44.35326477469569
2023-05-23,9.773298879852074e-09,1.023430354399605e-08,3.134831716178965e-09,6.454065298015526e-10,4.886649439926037e-09,-1.177577218841776,44.35326477117983
2023-05-24,9.440384441489618e-09,9.885685594390082e-09,3.028047839723083e-09,6.234216140606358e-10,4.720192220744809e-09,-1.177577219550002,44.353264767783735
2023-05-25,9.11881029105171e-09,9.548942851950385e-09,2.9249014141109243e-09,6.021855852581324e-10,4.559405145525855e-09,-1.1775772202341033,44.35326476450332
2023-05-26,8.808190136700592e-09,9.2236708035261e-09,2.8252685344133957e-09,5.816729335557e-10,4.404095068350296e-09,-1.1775772208949014,44.35326476133466
2023-05-29,8.508150845116604e-09,8.909478715169282e-09,2.729029516358154e-09,5.618590180737386e-10,4.254075422558302e-09,-1.1775772215331906,44.35326475827392
2023-05-30,8.218331993270755e-09,8.605989162764668e-09,2.6360687525585424e-09,5.427200372914655e-10,4.109165996635377e-09,-1.1775772221497371,44.35326475531745
2023-05-31,7.93838543546556e-09,8.312837578647908e-09,2.546274573639896e-09,5.242330004552735e-10,3.96919271773278e-09,-1.1775772227452819,44.35326475246168
2023-06-01,7.667974885124065e-09,8.029671813667663e-09,2.4595391140963973e-09,5.063756999610238e-10,3.833987442562032e-09,-1.1775772233205402,44.3532647497032
2023-06-02,7.4067755108246536e-09,7.75615171416545e-09,2.375758182717341e-09,4.891266846771004e-10,3.7033877554123268e-09,-1.177577223876203,44.35326474703868
2023-06-05,7.154473546096414e-09,7.491948713365123e-09,2.294831137427151e-09,4.724652341761789e-10,3.577236773048207e-09,-1.177577224412938,44.353264744464916
2023-06-06,6.910765912506292e-09,7.236745436681127e-09,2.21666076438881e-09,4.5637133384475573e-10,3.455382956253146e-09,-1.1775772249313898,44.353264741978826
2023-06-07,6.675359855585289e-09,6.9902353204713965e-09,2.141153161225469e-09,4.4082565084053847e-10,3.3376799277926444e-09,-1.1775772254321812,44.353264739577426
2023-06-08,6.4479725931563415e-09,6.7521222437769324e-09,2.0682176242199577e-09,4.258095108688155e-10,3.2239862965781707e-09,-1.1775772259159138,44.353264737257824
2023-06-09,6.228330975641453e-09,6.522120172605681e-09,1.997766539356692e-09,4.113048757499078e-10,3.1141654878207267e-09,-1.1775772263831688,44.353264735017234
2023-06-12,6.016171157940007e-09,6.2999528163334124e-09,1.929715277075096e-09,3.972943217507557e-10,3.0080855789700037e-09,-1.1775772268345073,44.35326473285297
2023-06-13,5.811238282484108e-09,6.0853532958088385e-09,1.8639820906081093e-09,3.837610186546114e-10,2.905619141242054e-09,-1.1775772272704716,44.35326473076243
2023-06-14,5.613286173090224e-09,5.878063822764299e-09,1.800488017783656e-09,3.7068870954369453e-10,2.806643086545112e-09,-1.1775772276915852,44.3532647287431
2023-06-15,5.4220770392393665e-09,5.677835390146892e-09,1.7391567861711168e-09,3.580616912705247e-10,2.7110385196196832e-09,-1.1775772280983543,44.35326472679255
2023-06-16,5.23738119043057e-09,5.484427472998057e-09,1.6799147214588612e-09,3.4586479559447205e-10,2.618690595215285e-09,-1.1775772284912673,44.35326472490845
2023-06-19,5.058976760264542e-09,5.297607739522311e-09,1.6226906589527769e-09,3.3408337096086646e-10,2.529488380132271e-09,-1.1775772288707962,44.35326472308853
2023-06-20,4.88664943992604e-09,5.117151771998031e-09,1.567415858089484e-09,3.2270326490077674e-10,2.44332471996302e-09,-1.1775772292373972,44.3532647213306
2023-06-21,4.7201922207448124e-09,4.942842797195047e-09,1.514023919861543e-09,3.1171080703031825e-10,2.3600961103724062e-09,-1.17757722959151,44.353264719632556
2023-06-26,4.5594051455258584e-09,4.774471425975198e-09,1.4624507070554634e-09,3.0109279262906657e-10,2.2797025727629292e-09,-1.1775772299335607,44.353264717992346
2023-06-27,4.404095068350299e-09,4.611835401763056e-09,1.412634267206699e-09,2.9083646677785037e-10,2.2020475341751497e-09,-1.1775772302639596,44.35326471640801
2023-06-28,4.254075422558305e-09,4.454739357584647e-09,1.3645147581790783e-09,2.809295090368696e-10,2.1270377112791526e-09,-1.1775772305831043,44.353264714877646
2023-06-29,0.12882411376484412,0.7085326074092241,0.1545889329048481,0.03864723316806345,0.8244743038509227,0.38936811293343127,51.86710357936693
2023-06-30,0.1244358915270102,0.6843973857244148,0.14932306634251824,0.03733076652946174,0.7963896823546279,0.3359922018508659,51.61115464229702
2023-07-03,0.12019714824809054,0.6610842982924028,0.14423657452669325,0.036059143577418774,0.7692617261672532,0.28443447024675383,51.363924265631496
2023-07-04,0.11610279212599602,0.6385653402024212,0.13932334729500898,0.03483083677134582,0.7430578477563864,0.23463298425338525,51.125115463196494
2023-07-05,0.11214790480410906,0.6168134604937718,0.1345774826196623,0.0336443706042943,0.7177465696406007,0.18652791969794869,50.894441365257485
2023-07-06,0.10832773546309417,0.5958025296607843,0.1299932795175838,0.03249831983049903,0.6932974865770428,0.14006149023857756,50.67162487391623
2023-07-07,0.104637695113963,0.5755073082646744,0.1255652312021162,0.031391307753297744,0.6696812290370512,0.09517787794834734,50.45639833024614
2023-07-10,0.10107335108553867,0.5559034166145991,0.12128801846797162,0.030322004571370464,0.6468694279259279,0.05182316626383624,50.24850319276627
2023-07-11,0.09763042169969728,0.5369673054814849,0.11715650330152139,0.029289125781311973,0.6248346805044859,0.009945275217704518,50.047689726867645
2023-07-12,0.09430477112799017,0.5186762278094516,0.11316572270874312,0.028291430634618538,0.6035505174714318,-0.030506101122510693,49.85371670481885
2023-07-13,0.0910924044234686,0.5010082113908485,0.10931088275341036,0.027327720647235345,0.5829913711670458,-0.0695795550845355,49.66635111599058
2023-07-14,0.08798946272174261,0.48394203247207923,0.10558735279836343,0.026396838159874213,0.5631325448599583,-0.10732202376302756,49.485367886950954
2023-07-17,0.08499221860550961,0.4674571902585086,0.10199065994294369,0.025497664947372174,0.5439501830801341,-0.14377884540289138,49.31054961109545
2023-07-18,0.08209707162698392,0.4515338822878269,0.09851648364990934,0.024629120875420393,0.5254212429624224,-0.17899381386196916,49.14168628748662
2023-07-19,0.07930054398284894,0.4361529806422869,0.09516065055537799,0.023790162603049853,0.5075234665662517,-0.21300923121853504,48.97857506858986
2023-07-20,0.07659927633653636,0.42129600897123987,0.09191912945556188,0.022979782329315124,0.4902353541382168,-0.24586595858678273,48.82102001660227
2023-07-21,0.07399002378281373,0.40694512029636826,0.08878802646427308,0.022197006582670688,0.4735361382854407,-0.2776034652013525,48.6688318680818
2023-07-24,0.07146965194983311,0.39308307557295363,0.08576358033538198,0.021440895051585557,0.45740575902868663,-0.308259875829858,48.52182780659408
2023-07-25,0.06903513323395823,0.3796932229814265,0.08284215794460995,0.02071053945499144,0.4418248397052521,-0.3378720165703691,48.37983124310359
2023-07-26,0.06668354316284722,0.3667594779243219,0.08002024992522877,0.020005062451207603,0.42677466369269956,-0.36647545908886436,48.242671603845636
2023-07-27,0.06441205688242213,0.35426630370461243,0.07729446645242413,0.019323616584031745,0.4122371519254618,-0.3941045633497925,48.110184125424155
2023-07-28,0.062217945763505166,0.3421986928622078,0.0746615331712592,0.018665383264730887,0.3981948411773144,-0.4207925188910752,47.9822096568892
2023-07-31,0.06009857412404533,0.3305421491462017,0.0721182872633467,0.0180295717887094,0.38463086308362704,-0.44657138469313135,47.85859446855643
2023-08-01,0.05805139606299806,0.31928267010121086,0.06966167364750456,0.01741541838567292,0.37152892387819364,-0.4714721276898157,47.73919006733893
2023-08-02,0.05607395240205459,0.3084067302468862,0.06728874130983122,0.01682218530214716,0.3588732848203008,-0.49552465996753403,47.62385301836943
2023-08-03,0.05416386773154713,0.2979012648303924,0.06499663975879197,0.016249159915249525,0.34664874328852185,-0.5187578746972196,47.5124447726988
2023-08-04,0.05231884755698154,0.28775365413233744,0.06278261560105818,0.015695653876648882,0.33484061451852604,-0.5411996808423347,47.40483150086376
2023-08-07,0.050536675542769374,0.27795170830729976,0.06064400923398587,0.015161002285685243,0.3234347139629644,-0.5628770366845902,47.300883932123824
2023-08-08,0.048815210849848675,0.26848365274074265,0.05857825165076075,0.014644562890655997,0.3124173402522433,-0.5838159822076561,47.20047719917451
2023-08-09,0.04715238556399512,0.259338113904726,0.056582861354371614,0.01414571531730928,0.3017752587357163,-0.6040416703777637,47.10349068815011
2023-08-10,0.04554620221173433,0.2505041056954245,0.054655441376705236,0.013663860323617683,0.29149568558352323,-0.6235783973587763,47.009807893735974
2023-08-11,0.04399473136087134,0.2419710162360398,0.05279367639918176,0.013198419079937117,0.28156627242997945,-0.6424496316980225,46.91931627921616
2023-08-14,0.04249610930275484,0.2337285951292545,0.050995329971471895,0.012748832473686097,0.2719750915400673,-0.6606780425179544,46.83190714128841
2023-08-15,0.041048535813491986,0.22576694114391366,0.04925824182495472,0.012314560437710207,0.26271062148121144,-0.6782855267474932,46.747475479483995
2023-08-16,0.0396502719914245,0.21807649032114365,0.047580325277689045,0.011895081301524937,0.25376173328312607,-0.6952932354257761,46.665919870035616
2023-08-17,0.03829963816826821,0.21064800448562013,0.04595956472778099,0.011489891164657573,0.2451176770691086,-0.7117215991099001,46.58714234404182
2023-08-18,0.036995011891406894,0.20347256014818432,0.04439401323213659,0.011098503291335354,0.23676806914272058,-0.7275903524171848,46.51104826978159
2023-08-21,0.03573482597491658,0.196541537786477,0.04288179016769104,0.010720447525792789,0.22870287951434354,-0.7429185577314376,46.43754623903773
2023-08-22,0.03451756661697914,0.18984661149071344,0.04142107897230502,0.01035526972749573,0.22091241985262627,-0.7577246281016933,46.36654795729248
2023-08-23,0.03334177158142363,0.18337973896216114,0.04001012496261443,0.010002531225603812,0.21338733184635,-0.7720263493609407,46.2979681376635
2023-08-24,0.032206028441211086,0.1771331518523064,0.03864723322621211,0.009661808292015883,0.20611857596273112,-0.7858409014914048,46.23172439845276
2023-08-25,0.031108972881752604,0.17109934643110405,0.03733076658562964,0.009332691632365454,0.19909742058865743,-0.7991848792620462,46.16773716418528
2023-08-28,0.030049287062022687,0.16527107457310103,0.03605914363167339,0.009014785894354711,0.19231543154181371,-0.8120743121630744,46.1059295700189
2023-08-29,0.029025698031499052,0.1596413350506056,0.03483083682375232,0.00870770919283647,0.185764461939097,-0.8245246836614166,46.046227369410154
2023-08-30,0.02803697620102731,0.15420336512344326,0.03364437065491564,0.008411092651073591,0.17943664241015056,-0.8365509498002758,45.9885588449254
2023-08-31,0.027081933865773584,0.14895063241519635,0.03249831987939602,0.008124579957624773,0.1733243716442611,-0.8481675571651186,45.932854722090084
2023-09-01,0.026159423778490787,0.14387682706616886,0.03139130780052912,0.00784782693832445,0.16742030725926316,-0.859388460237676,45.87904808617257
2023-09-04,0.025268337771384704,0.13897585415365002,0.03032200461699297,0.00758050114284263,0.16171735698148232,-0.8702271381588039,45.8270743018026
2023-09-05,0.024407605424924355,0.13424182637037146,0.02928912582538041,0.007322281445328007,0.15620867012612177,-0.8806966109203369,45.77687093532794
2023-09-06,0.023576192781997577,0.12966905695236314,0.02829143067718584,0.007072857658654647,0.15088762936785827,-0.8908094550053907,45.72837767981574
2023-09-07,0.022773101105867184,0.12525205284771238,0.02732772068835265,0.006831930161808849,0.14574784279176173,-0.9005778184958969,45.681536282608675
2023-09-08,0.02199736568043569,0.12098550811802004,0.026396838199590912,0.006599209539968566,0.14078313621498983,-0.91001343566552,45.636290475348765
2023-09-11,0.021248054651377437,0.11686429756462739,0.025497664985735975,0.006374416236843056,0.13598754577003377,-0.9191276410754858,45.59258590638489
2023-09-12,0.02052426790674601,0.11288347057195695,0.024629120912477383,0.006157280218855111,0.13135531074060583,-0.9279313831902555,45.55037007548268
2023-09-13,0.019825135995712267,0.10903824516057194,0.023790162638844547,0.005947540650762476,0.12688086664156314,-0.9364352375293968,45.509592270758496
2023-09-14,0.019149819084134122,0.10532400224281017,0.02297978236389052,0.005744945582328793,0.1225588385345544,-0.9446494193714586,45.470203507761596
2023-09-15,0.01849750594570346,0.10173628007409226,0.02219700661606832,0.005549251645667684,0.11838403457136039,-0.9525837960251013,45.43215647063148
2023-09-18,0.017867412987458305,0.09827076889323859,0.021440895083845543,0.0053602237628964005,0.11435143975717187,-0.9602478986822276,45.39540545525955
2023-09-19,0.017258783308489584,0.09492330574535679,0.020710539486152535,0.005177634863747871,0.11045620992631323,-0.9676509338673553,45.359906314386926
2023-09-20,0.01667088579071183,0.09168986948108064,0.020005062481307238,0.005001265612801912,0.1066936659231751,-0.9748017944969791,45.325616404572436
2023-09-21,0.016103014220605557,0.08856657592615327,0.019323616613106075,0.0048309041460079475,0.10305928798136565,-0.9817090705622112,45.29249453496707
2023-09-22,0.015554486440876316,0.0855496732155521,0.01866538329281484,0.004666345816182733,0.0995487102943288,-0.988381059447532,45.260500917833326
2023-09-25,0.015024643531011355,0.08263553728655058,0.018029571815836712,0.0045073929471773615,0.09615771577090694,-0.994825775898046,45.229597120750135
2023-09-26,0.014512849015749538,0.07982066752530287,0.017415418411876177,0.004353854596418241,0.09288223096954858,-1.001050961647217,45.199746020445765
2023-09-27,0.014018488100513668,0.07710168256172169,0.01682218532745784,0.004205546325536801,0.08971832120507535,-1.0070640947166467,45.17091175820339
2023-09-28,0.013540966932886804,0.07447531620759823,0.016249159939698027,0.004062289978812391,0.08666218582213062,-1.012872398399068,45.14305969678573
2023-10-09,0.013079711889245406,0.07193841353308449,0.01569565390026458,0.003923913469162229,0.08371015362963165,-1.0184828499353469,45.116156378826965
2023-10-10,0.012634168885692364,0.06948792707682507,0.015161002308496502,0.003790250571421319,0.08085867849074123,-1.0239021888959108,45.09016948664198
2023-10-11,0.01220380271246219,0.06712091318518579,0.014644562912690222,0.003661140722664007,0.07810433506306096,-1.029136925276677,45.06506780340466
2023-10-12,0.0117880963909988,0.06483452847618162,0.014145715338592936,0.003536428829327327,0.0754438146839292,-1.0341933473192042,45.04082117564856
2023-10-13,0.011386550552933602,0.06262602642385624,0.01366386034417634,0.0034159650809044277,0.07287392139588093,-1.0390775290644572,45.01740047704502
2023-10-16,0.010998682840217855,0.06049275405901008,0.013198419099795472,0.0032996047699842862,0.07039156810749499,-1.0437953376492688,44.99477757341507
2023-10-17,0.010624027325688729,0.058432148782313745,0.012748832492868003,0.003187208118421531,0.06799377288501694,-1.0483524403542517,44.97292528893313
2023-10-18,0.010262133953373016,0.056441735285978525,0.012314560456238707,0.003078640109427558,0.06567765537030297,-1.0527543114116367,44.95181737348203
2023-10-19,0.009912567997856144,0.05451912258028602,0.011895081319422289,0.0029737703253812403,0.06344043332078163,-1.0570062385812071,44.931428471119936
2023-10-20,0.00957490954206707,0.05266200112140513,0.011489891181945275,0.002872472791164399,0.06127941926727726,-1.0611133295022384,44.91173408962148
2023-10-23,0.009248752972851739,0.05086814003704617,0.011098503308034174,0.002774625822833844,0.05919201728568024,-1.0650805178290594,44.892710571056426
2023-10-24,0.008933706493729161,0.049135384446619336,0.010720447541922785,0.0026801118814482024,0.057175719878585975,-1.0689125691576227,44.87433506337046
2023-10-25,0.0086293916542448,0.047461652872678436,0.01035526974307628,0.0025888174318739374,0.05522810496315665,-1.0726140867501865,44.856585492934144
2023-10-26,0.008335442895355923,0.04584493474054036,0.010002531240653631,0.0025006328064009578,0.053346832961587584,-1.0761895170649984,44.839440538026906
2023-10-27,0.008051507110302787,0.04428328796307668,0.00966180830655305,0.0024154520730039755,0.05152964399068286,-1.0796431550976144,44.82287960322422
2023-10-30,0.0077772432204381665,0.04277483660777609,0.009332691646407432,0.0023331729080913683,0.04977435514716443,-1.082979149540275,44.80688279465735
2023-10-31,0.007512321765505686,0.041317768643275334,0.009014785907918368,0.0022536964735886825,0.048078857885453505,-1.0862015077655318,44.791430896115756
2023-11-01,0.007256424507874778,0.039910333762651476,0.0087077092059381,0.0021769272982091223,0.04644111548477432,-1.0893141006401175,44.776505345963564
2023-11-02,0.0070092440502568425,0.038550841280860886,0.00841109266372893,0.002102773162768402,0.04485916060253771,-1.0923206671748322,44.76208821484238
2023-11-03,0.006770483466443411,0.03723765810379916,0.008124579969849024,0.002031144989406197,0.04333109291106534,-1.095224819016043,44.74816218413355
2023-11-06,0.0065398559446227114,0.035969206766542285,0.0078478269501323,0.0019619567345811164,0.04185507681481586,-1.0980300447841822,44.73471052515417
2023-11-07,0.00631708444284619,0.03474396353841257,0.007580501154248261,0.0018951252857106612,0.04042933924537065,-1.1007397142644642,44.721717079061676
2023-11-08,0.006101901356231103,0.03356045659259292,0.00732228145634512,0.0018305703613320052,0.03905216753153051,-1.1033570824548475,44.709166237443014
2023-11-09,0.005894048195499408,0.03241726423809084,0.007072857669296477,0.0017682144146636653,0.037721907341964636,-1.105885293476111,44.697042923564965
2023-11-10,0.005693275276466809,0.03131301321192815,0.006831930172088179,0.0017079825404522156,0.0364369606979405,-1.1083273843487376,44.6853325742632
2023-11-13,0.005499341420108935,0.030246377029505066,0.006599209549897744,0.0016498023849921446,0.03519578405374753,-1.1106862886411433,44.67402112244822
2023-11-14,0.005312013662844372,0.0292160743911569,0.006374416246434009,0.001593604059210767,0.033996886442508506,-1.1129648399936347,44.66309498020725
2023-11-15,0.005131066976686516,0.02822086764298929,0.006157280228119361,0.0015393200547137804,0.03283882768515152,-1.115165775522327,44.6525410224817
2023-11-16,0.004956283998928079,0.027259561290143036,0.0059475406597111515,0.0014868851626906215,0.03172021666039084,-1.1172917391071124,44.64234657130065
2023-11-17,0.004787454771033542,0.026331000560702592,0.005744945590972644,0.0014362363955822007,0.030639709633638657,-1.119345284567628,44.63249938055143
2023-11-20,0.0046243764864258765,0.025434070018523113,0.005549251654017093,0.0013873129114169232,0.02959600864284015,-1.1213288787310387,44.6229876212689
2023-11-21,0.004466853246864588,0.024567692223309696,0.005360223770961398,0.0013400559407241023,0.028587859939293015,-1.1232449043953203,44.61379986742591
2023-11-22,0.0043146958271224065,0.023730826436339246,0.005177634871538145,0.0012944087159369698,0.027614052481578354,-1.1250956631916023,44.60492508220776
2023-11-23,0.004167721447677968,0.02292246737027021,0.005001265620326821,0.00125031640320048,0.026673416480793816,-1.1268833783490082,44.59635260475414
2023-11-24,0.004025753555151399,0.022141643981538364,0.00483090415327653,0.0012077260365019886,0.025764821995341452,-1.1286101973653162,44.588072137352796
2023-11-27,0.003888621610219088,0.02138741830388807,0.004666345823203721,0.001166586454045685,0.024887177573582237,-1.1302781945866462,44.58007373306936
2023-11-28,0.003756160882752848,0.02065888432163769,0.004507392953959189,0.0011268482367943421,0.024039428942726773,-1.1318893736992748,44.57234778379856
2023-11-29,0.0036282122539373933,0.01995516688132576,0.004353854602969055,0.001088463649104562,0.023220557742387182,-1.1334456701365676,44.56488500872247
2023-11-30,0.003504622025128425,0.019275420640430464,0.00420554633186447,0.001051386581384202,0.022429580301268875,-1.134948953403925,44.557676443161874
2023-12-01,0.003385241733221709,0.0186188290518996,0.004062289984924516,0.0010155724947030994,0.02166554645553269,-1.1364010293245304,44.55071342780746
2023-12-04,0.0032699279723113588,0.017984603383271163,0.003923913475066153,0.000980978367290559,0.020927538407407947,-1.1378036422086,44.54398759831777
2023-12-05,0.003158542221423098,0.017371981769206304,0.003790250577124134,0.0009475626428553315,0.020214669622685342,-1.139158476948741,44.53749087527152
2023-12-06,0.003050950678115554,0.01678022829629648,0.0036611407281725633,0.0009152851806660035,0.019526083765765274,-1.1404671610439328,44.53121545446219
2023-12-07,0.0029470240977497062,0.01620863211904544,0.003536428834648242,0.0008841072073318334,0.018860953670982332,-1.1417312665545645,44.52515379752317
2023-12-08,0.0028466376382334066,0.015656506605964095,0.0034159650860440924,0.0008539912702261085,0.018218480348970265,-1.1429523119908775,44.519298622872284
2023-12-11,0.0027496707100544693,0.015123188514752552,0.003299604774948875,0.0008249011924960731,0.017597892026873778,-1.1441317641370805,44.5136428969648
2023-12-12,0.0026560068314221874,0.01460803719557847,0.0031872081232170073,0.0007968020296053842,0.016998443221254267,-1.1452710398133263,44.50817982584431
2023-12-13,0.002565533488343259,0.014110433821494663,0.003078640114059683,0.000769660027356891,0.016419413842575774,-1.1463715075776726,44.502902846981534
2023-12-14,0.0024781419994640407,0.013629780645071534,0.002973770329855578,0.0007434425813453115,0.015860108330195435,-1.1474344893700652,44.49780562139101
2023-12-15,0.002393727385516772,0.013165500280351312,0.002872472795486324,0.0007181181977911011,0.01531985481681934,-1.1484612621003227,44.492882026016396
2023-12-18,0.0023121882432129395,0.012717035009261572,0.0027746258270085486,0.0006936564557084624,0.014798004321420087,-1.1494530591820282,44.48812614637514
2023-12-19,0.0022334266234322947,0.012283846111654863,0.002680111885480701,0.0006700279703620519,0.01429392996964652,-1.1504110720141691,44.48353226945364
2023-12-20,0.002157347913561204,0.011865413218169639,0.0025888174357690747,0.0006472043579684857,0.013807026240789189,-1.1513364514123101,44.47909487684456
2023-12-21,0.0020838607238389847,0.011461233685135118,0.002500632810163412,0.0006251582016002406,0.01333670824039692,-1.152230308991013,44.47480863811775
2023-12-22,0.0020128767775757003,0.011070821990769196,0.0024154520766382667,0.000603863018250995,0.012882410997670738,-1.1530937184991672,44.47066840441708
2023-12-25,0.0019443108051095449,0.010693709151944049,0.0023331729116018622,0.0005832932270228432,0.01244358878679113,-1.153927717109832,44.46666920227536
2023-12-26,0.0018780804413764246,0.010329442160818858,0.002253696476979596,0.0005634241183971717,0.012019714471363399,-1.1547333066661463,44.462806227639966
2023-12-27,0.0018141061269686973,0.009977583440662892,0.0021769273014845287,0.0005442318245522817,0.011610278871193603,-1.1555114548847927,44.45907484010192
2023-12-28,0.0017523110125642132,0.009637710320215244,0.0021027731659322363,0.0005256932906921016,0.01121479015063445,-1.1562630965184715,44.45547055732162
2023-12-29,0.001692620866610855,0.009309414525949812,0.0020311449924622594,0.0005077862473515504,0.010832773227766357,-1.1569891344787742,44.45198904964441
2024-01-02,0.00163496398615568,0.008992301691635594,0.001961956737533078,0.0004904891836452802,0.010463769203703985,-1.157690440920809,44.44862613489957
2024-01-03,0.0015792711107115497,0.008685990884603164,0.0018951252885620682,0.0004737813214276663,0.010107334811342683,-1.1583678582908796,44.44537777337645
2024-01-04,1.1836800734256705,0.8495385781713153,0.6611090962200821,0.20506132302840066,0.5667397275198447,1.5310868090190473,57.34188950375014
2024-01-05,1.1433595847462839,0.8206001754788332,0.6385892934216486,0.19807618157052523,0.547434491856386,1.4388197678126673,56.899449259745154
2024-01-08,1.1044125599308614,0.7926475210171083,0.6168365977784183,0.19132897967368429,0.5287868633905958,1.349695680749019,56.47208015468236
2024-01-09,1.0667922137581074,0.765647036582645,0.5958248788045769,0.184811612242935,0.5107744416071959,1.2636074872719805,56.059268810242116
2024-01-10,1.0304533546831154,0.739566287768827,0.575528896114584,0.1785162502726227,0.4933755890346927,1.180451773700998,55.660519335654975
2024-01-11,0.9953523305509003,0.7143739450039968,0.5559242691030901,0.17243533144176612,0.4765694052533044,1.1001286490051174,55.27535273201156
2024-01-12,0.9614469761591261,0.6900397459167201,0.5369874476576668,0.16656155102979858,0.4603357017882739,1.0225416248086054,54.903306316863784
2024-01-15,0.9286965626070398,0.6665344589830299,0.5186956838691693,0.16088785314175197,0.44465497785840774,0.9475974994840237,54.5439331684263
2024-01-16,0.897061748369767,0.643829848411976,0.5010270047057477,0.15540742223234358,0.42950839695070886,0.8752062461935137,54.19680158871043
2024-01-17,0.8665045320391964,0.6218986402273039,0.4839601856176813,0.15011367491878339,0.41487776419296307,0.8052809047438099,53.861494584945795
2024-01-18,0.8369882066746827,0.6007144895045152,0.4674747250413299,0.1450002520724673,0.4007455044970985,0.7377374771250665,53.5376093686666
2024-01-19,0.8084773157087329,0.5802519487239541,0.4515508197715738,0.14006101118005632,0.3870946414470625,0.6724948266080168,53.22475687186085
2024-01-22,0.7809376103547069,0.560486437201904,0.4361693411731586,0.13529001896476536,0.37390877690585494,0.609474580278251,52.922561279601325
2024-01-23,0.7543360084653671,0.5413942115629732,0.4213118122023693,0.1306815442589982,0.3611720713172206,0.5486010348905375,52.63065957859689
2024-01-24,0.7286405547928579,0.5229523372182995,0.4069603852114306,0.12623005111976646,0.3488692246783386,0.48980106593008943,52.34870112112175
2024-01-25,0.703820382602376,0.5051386608153121,0.3930978205089703,0.1219301921786228,0.3369854581606515,0.43300403977153945,52.076347203798896
2024-01-26,0.6798456765934193,0.48793178362595535,0.37970746565079266,0.11777680221811983,0.3255064963567569,0.3781417288301013,51.81327066073176
2024-01-29,0.6566876370840753,0.4713110358414074,0.3667732354360836,0.11376489196707829,0.31441855013203435,0.32514822960299505,51.559155470495256
2024-01-30,0.634318445415323,0.45525645174241536,0.3542795925850187,0.10988964210721125,0.3037083000604098,0.2739598835026824,51.313696376514166
2024-01-31,0.6127112305337922,0.43974874571541983,0.34221152907456287,0.10614639748390477,0.2933628804243577,0.22451520038681208,51.07659852037285
2024-02-01,0.591840036712836,0.42476928908565803,0.3305545481100413,0.10253066151420044,0.2833698637599225,0.1767547846930159,50.84757708761576
2024-02-02,0.5716797923731427,0.410300087739417,0.3192946467108246,0.09903809078526273,0.2737172459281932,0.1306212640898259,50.62635696561327
2024-02-05,0.5522062799654314,0.3963237605085545,0.3084182988892094,0.09566448983684225,0.26439343169529805,0.08605922055800173,50.41267241308187
2024-02-06,0.5333961068790543,0.38282351829132283,0.29791243940228873,0.0924058061214676,0.2553872208035981,0.043015123819482366,50.20626674086175
2024-02-07,0.5152266773415582,0.36978314388441386,0.2877644480572923,0.08925812513631144,0.24668779451734651,0.0014372670339910726,50.006892003568176
2024-02-08,0.4976761652754507,0.3571869725019987,0.27796213455154534,0.08621766572088316,0.23828470262665236,-0.03872429531394932,49.81430870174647
2024-02-19,0.4807234880795636,0.3450198729583604,0.2684937238288337,0.08328077551489937,0.23016785089413708,-0.07751780741220522,49.62828549417258
2024-02-20,0.46434828130352046,0.33326722949151527,0.25934784193458493,0.08044392657087607,0.222327488929204,-0.1149898700744961,49.44859891995384
2024-02-21,0.4485308741848841,0.3219149242059883,0.2505135023528741,0.07770371111617187,0.21475419847535457,-0.15118549671975112,49.275033130095906
2024-02-22,0.4332522660195987,0.31094932011365223,0.2419800928088409,0.07505683745939178,0.20743888209648167,-0.1861481674446031,49.107379628213586
2024-02-23,0.4184941033373418,0.3003572447522579,0.2337373625206652,0.07250012603623372,0.2003727522485494,-0.21991988125397477,48.94543702007399
2024-02-26,0.40423865785436697,0.29012597436197735,0.22577540988578715,0.07003050559002821,0.1935473207235314,-0.2525412065124998,48.78901077167111
2024-02-27,0.39046880517735394,0.28024321860095225,0.21808467058657954,0.06764500948238274,0.1869543884529276,-0.28405132967738267,48.63791297554135
2024-02-28,0.377168004232684,0.2706971057814868,0.2106559061011849,0.06534077212949915,0.18058603565861045,-0.31448810237123953,48.49196212503913
2024-02-29,0.3643202773964294,0.26147616860914996,0.20348019260571554,0.06311502555988328,0.17443461233916943,-0.34388808685146344,48.35098289630156
2024-03-01,0.35191019130118845,0.2525693304076563,0.19654891025448537,0.06096509608931146,0.1684927290803259,-0.3722865999307385,48.214805937640136
2024-03-04,0.3399228382967101,0.24396589181297787,0.18985373282539653,0.05888840110905997,0.16275324817837858,-0.39971775540145765,48.08326766610657
